-0.08	-0.9789307831
-0.0675	-0.84890523877
-0.055	-0.71425208636
-0.0425	-0.57562599258
-0.03	-0.43368412024
-0.0175	-0.28909135329
-0.0050000000000000044	-0.14252706791
0.007499999999999993	0.0053079527972
0.020000000000000004	0.15368606429
0.0325	0.30184793318
0.045	0.44899790299
0.05750000000000001	0.59430241252
0.06999999999999999	0.73689056661
0.0825	0.87585655916
0.09499999999999999	1.010264957
0.1075	1.1391610637
0.12000000000000001	1.2615822034
0.1325	1.3765709396
0.14500000000000002	1.4831927863
0.15749999999999997	1.5805566685
0.16999999999999998	1.6678327823
0.1825	1.7442702507
0.195	1.8092168905
0.20749999999999996	1.8621349134
0.21999999999999997	1.9026114876
0.23249999999999998	1.9303664486
0.245	1.9452572715
0.2575	1.9472763317
0.26999999999999996	1.9365452916
0.2825	1.9133067791
0.295	1.8779115183
0.3075	1.8308017909
0.32	1.7724966594
0.33249999999999996	1.7035769851
0.345	1.6246682504
0.3575	1.5364256202
0.37	1.4395227273
0.3825	1.3346420482
0.39499999999999996	1.2224659538
0.4075	1.1036720119
0.42	0.9789307831
0.43249999999999994	0.84890523877
0.445	0.71425208636
0.45749999999999996	0.57562599258
0.47000000000000003	0.43368412024
0.4825	0.28909135329
0.49499999999999994	0.14252706791
0.5075000000000001	-0.0053079527972
0.52	-0.15368606429
0.5325000000000001	-0.30184793318
0.545	-0.44899790299
0.5575	-0.59430241252
0.5700000000000001	-0.73689056661
0.5825	-0.87585655916
0.5950000000000001	-1.010264957
0.6075	-1.1391610637
0.62	-1.2615822034
0.6325000000000001	-1.3765709396
0.645	-1.4831927863
0.6575000000000001	-1.5805566685
0.67	-1.6678327823
0.6825	-1.7442702507
0.6950000000000001	-1.8092168905
0.7075	-1.8621349134
0.7200000000000001	-1.9026114876
0.7325	-1.9303664486
0.745	-1.9452572715
0.7575000000000001	-1.9472763317
0.77	-1.9365452916
0.7825000000000001	-1.9133067791
0.795	-1.8779115183
0.8075	-1.8308017909
0.8200000000000001	-1.7724966594
0.8325	-1.7035769851
0.8450000000000001	-1.6246682504
0.8575	-1.5364256202
0.87	-1.4395227273
0.8825000000000001	-1.3346420482
0.895	-1.2224659538
0.9075000000000001	-1.1036720119
0.92	-0.9789307831
